"code","block","trial","input_noise_magnitude","inpnoise_ascending","feedback","SoC","avg_dist_trialwise"
29,6,14,"0.5","3","positive",2,25.6879587457042
29,6,15,"0.5","3","negative",3,26.9442881439186
29,6,16,"0.5","3","positive",2,28.0716130488676
29,6,17,"0.5","3","positive",2,29.6713731424869
29,6,18,"0.5","3","neutral",2,23.4830430197681
29,6,19,"0.5","3","positive",3,23.2614011087204
29,6,20,"0.5","3","neutral",2,36.092859573725
29,6,21,"0.5","3","positive",2,33.3393196986755
29,6,22,"0.5","3","positive",3,32.8785631487916
29,6,23,"0.5","3","negative",2,26.1494112474626
29,6,24,"0.5","3","negative",2,27.1440139672522
29,6,25,"0.5","3","neutral",2,22.1890443493836
29,6,26,"0.5","3","negative",2,41.8219851410472
29,6,27,"0.5","3","negative",3,27.6692062756328
29,6,28,"0.5","3","neutral",2,33.8040809575938
29,6,29,"0.5","3","neutral",2,39.1391859329062
29,6,30,"0.5","3","neutral",2,32.0807567633538
29,7,1,"0.5","4","positive",2,38.5589191470169
29,7,2,"0.5","4","neutral",2,22.4473615573762
29,7,3,"0.5","4","negative",3,25.2106680696205
29,7,4,"0.5","4","positive",3,25.726467394177
29,7,5,"0.5","4","positive",3,34.446821493901
29,7,6,"0.5","4","negative",2,32.4404321196521
29,7,7,"0.5","4","positive",2,26.765818641764
29,7,8,"0.5","4","positive",2,38.6011140059225
29,7,9,"0.5","4","neutral",3,36.0488237873744
29,7,10,"0.5","4","negative",2,29.1837562363151
29,7,11,"0.5","4","positive",3,36.0015325010755
29,7,12,"0.5","4","neutral",3,22.5460190944338
29,7,13,"0.5","4","neutral",3,39.1863302768398
29,7,14,"0.5","4","neutral",3,23.1137130008339
29,7,15,"0.5","4","negative",3,25.1158711026729
29,7,16,"0.5","4","negative",2,33.4968758195355
29,7,17,"0.5","4","negative",2,38.5971447283466
29,7,18,"0.5","4","negative",2,38.1618068016514
29,7,19,"0.5","4","positive",3,35.8675366608652
29,7,20,"0.5","4","neutral",3,20.8386934272907
29,7,21,"0.5","4","negative",2,22.925421320471
29,7,22,"0.5","4","neutral",2,31.0256773186853
29,7,23,"0.5","4","positive",2,21.3113029692902
29,7,24,"0.5","4","negative",3,21.0212225678813
29,7,25,"0.5","4","negative",3,24.4505967318901
29,7,26,"0.5","4","positive",3,28.8957565015637
29,7,27,"0.5","4","neutral",3,27.4936034957634
29,7,28,"0.5","4","positive",3,28.9736885188261
29,7,29,"0.5","4","neutral",3,32.0044125139077
29,7,30,"0.5","4","neutral",3,35.7831703377803
29,8,1,"2","4","negative",1,51.7652983868511
29,8,2,"2","4","positive",1,77.3407985093483
29,8,3,"2","4","positive",1,57.0828819496051
29,8,4,"2","4","negative",2,30.8253189400077
29,8,5,"2","4","negative",2,30.5916601013977
29,8,6,"2","4","neutral",2,57.8088604837755
29,8,7,"2","4","positive",2,37.8382653143934
29,8,8,"2","4","negative",2,43.6377152748583
29,8,9,"2","4","neutral",2,46.7767503697525
29,8,10,"2","4","positive",2,38.2294319241661
29,8,11,"2","4","negative",2,30.0415872080673
29,8,12,"2","4","neutral",1,39.3079572309616
29,8,13,"2","4","neutral",2,38.4947596726068
29,8,14,"2","4","neutral",2,37.387193173506
29,8,15,"2","4","positive",2,40.9122632403839
29,8,16,"2","4","neutral",2,44.0193722837794
29,8,17,"2","4","positive",2,28.8515015126504
29,8,18,"2","4","positive",2,38.1892135140763
29,8,19,"2","4","negative",2,49.069877577982
29,8,20,"2","4","positive",2,37.2697684807917
29,8,21,"2","4","neutral",2,52.5357708416324
29,8,22,"2","4","neutral",2,44.0659414612239
29,8,23,"2","4","negative",2,35.8813078400976
29,8,24,"2","4","positive",2,39.7733681988928
29,8,25,"2","4","negative",2,38.0780210307684
29,8,26,"2","4","negative",2,55.7110148283602
29,8,27,"2","4","positive",2,29.7852298612288
29,8,28,"2","4","negative",2,34.8123770482388
29,8,29,"2","4","neutral",2,51.3334142478008
29,8,30,"2","4","neutral",2,59.1396510056358
30,1,1,"0.5","1","neutral",3,49.2801535543902
30,1,2,"0.5","1","negative",5,22.1627027539032
30,1,3,"0.5","1","positive",4,34.1858397050325
30,1,4,"0.5","1","negative",7,17.8389725276488
30,1,5,"0.5","1","negative",1,43.6430745876754
30,1,6,"0.5","1","positive",3,26.8364050625452
30,1,7,"0.5","1","positive",3,31.6009787128302
30,1,8,"0.5","1","negative",1,20.1519212455464
30,1,9,"0.5","1","positive",6,45.0005314507133
30,1,10,"0.5","1","negative",1,32.8463586593767
30,1,11,"0.5","1","neutral",1,40.0510327354643
30,1,12,"0.5","1","neutral",3,40.9377778442618
30,1,13,"0.5","1","positive",6,43.9958743455084
30,1,14,"0.5","1","neutral",7,19.9159373908856
30,1,15,"0.5","1","neutral",4,32.8169360044045
30,1,16,"0.5","1","positive",3,53.5608336815156
30,1,17,"0.5","1","negative",2,43.2138594663541
30,1,18,"0.5","1","negative",1,24.0092509887849
30,1,19,"0.5","1","positive",4,27.888350138274
30,1,20,"0.5","1","positive",6,22.066550304364
30,1,21,"0.5","1","neutral",3,34.4091040180344
30,1,22,"0.5","1","neutral",2,32.2960345038079
30,1,23,"0.5","1","neutral",2,32.1458339395052
30,1,24,"0.5","1","negative",3,34.2164779777362
30,1,25,"0.5","1","neutral",4,30.7304879852229
30,1,26,"0.5","1","positive",6,15.0271982126244
30,1,27,"0.5","1","negative",7,33.2894087952311
30,1,28,"0.5","1","positive",7,30.7510320224474
30,1,29,"0.5","1","neutral",7,30.9926865483544
30,1,30,"0.5","1","negative",7,28.3018884851676
30,2,1,"2","1","neutral",3,58.0696917909323
30,2,2,"2","1","neutral",2,80.2541303653131
30,2,3,"2","1","neutral",2,51.2301431581817
30,2,4,"2","1","negative",2,75.4336532605885
30,2,5,"2","1","positive",2,86.2164150387624
30,2,6,"2","1","negative",2,63.3994056300329
30,2,7,"2","1","neutral",2,59.2467492646284
30,2,8,"2","1","neutral",3,62.45041176197
30,2,9,"2","1","neutral",4,46.9377945124225
30,2,10,"2","1","neutral",2,49.2830467883461
30,2,11,"2","1","neutral",3,58.461945763288
30,2,12,"2","1","positive",2,67.104208956403
30,2,13,"2","1","positive",2,85.4400735797928
30,2,14,"2","1","neutral",3,38.7472070811927
30,2,15,"2","1","positive",4,50.424807529009
30,2,16,"2","1","neutral",2,68.8909942574598
30,2,17,"2","1","negative",2,40.3057845282625
30,2,18,"2","1","negative",3,33.6576602983184
30,2,19,"2","1","negative",2,65.3165957914747
30,2,20,"2","1","positive",2,46.9829265246279
30,2,21,"2","1","positive",5,33.8770640299042
30,2,22,"2","1","positive",4,46.5772144830503
30,2,23,"2","1","negative",2,94.8458198754558
30,2,24,"2","1","negative",2,49.4188027243426
30,2,25,"2","1","positive",2,55.9881059693565
30,2,26,"2","1","positive",2,55.1219018379549
30,2,27,"2","1","positive",3,33.1716977308097
30,2,28,"2","1","negative",3,65.4370362786906
30,2,29,"2","1","negative",3,46.9118650519008
30,2,30,"2","1","negative",2,45.7527865788973
30,3,1,"2","2","neutral",3,37.1443291360855
30,3,2,"2","2","neutral",2,70.1735156174987
30,3,3,"2","2","negative",2,41.1184099074361
30,3,4,"2","2","negative",2,37.5654082427608
30,3,5,"2","2","negative",5,28.4959103778322
30,3,6,"2","2","positive",4,37.397827625917
30,3,7,"2","2","neutral",2,50.8074537324264
30,3,8,"2","2","neutral",2,53.1985696528096
30,3,9,"2","2","negative",2,36.8321980711937
30,3,10,"2","2","neutral",2,61.2760718758073
30,3,11,"2","2","negative",3,36.9792750454508
30,3,12,"2","2","positive",2,60.4052248198283
30,3,13,"2","2","neutral",2,53.4449422874239
30,3,14,"2","2","positive",3,58.9091000587856
30,3,15,"2","2","neutral",2,55.8382787704351
30,3,16,"2","2","neutral",2,56.5111060384053
30,3,17,"2","2","negative",2,53.6988670002427
30,3,18,"2","2","negative",4,51.3329308743286
30,3,19,"2","2","neutral",4,40.8929401562117
30,3,20,"2","2","neutral",4,53.715436239958
30,3,21,"2","2","negative",3,37.13562281622
30,3,22,"2","2","negative",3,48.2086909114068
30,3,23,"2","2","negative",2,53.4800497987533
30,3,24,"2","2","positive",2,39.5610674016876
30,3,25,"2","2","positive",3,58.1801007129636
30,3,26,"2","2","positive",3,31.3135116840106
30,3,27,"2","2","positive",2,53.2692208171936
30,3,28,"2","2","positive",3,36.4143519603056
30,3,29,"2","2","positive",4,30.6240708609545
30,3,30,"2","2","positive",2,58.525136084522
30,4,1,"2","3","neutral",5,58.0483498538782
30,4,2,"2","3","negative",5,77.147922633079
30,4,3,"2","3","negative",5,42.3047767825033
30,4,4,"2","3","neutral",4,32.0852772020349
30,4,5,"2","3","positive",3,62.4587394286714
30,4,6,"2","3","positive",2,44.778929201266
30,4,7,"2","3","neutral",5,40.1242337530436
30,4,8,"2","3","neutral",5,50.7181977647518
30,4,9,"2","3","negative",3,61.020560753222
30,4,10,"2","3","positive",4,50.2541275770759
30,4,11,"2","3","neutral",3,36.7939340926288
30,4,12,"2","3","positive",2,75.7023525472101
30,4,13,"2","3","negative",3,39.3708786586381
30,4,14,"2","3","positive",5,45.7102223301698
30,4,15,"2","3","negative",2,63.438134381057
30,4,16,"2","3","positive",2,46.8093585173854
30,4,17,"2","3","neutral",3,50.5653369559668
30,4,18,"2","3","negative",3,51.6195106806187
30,4,19,"2","3","negative",4,58.8220131231119
30,4,20,"2","3","negative",4,33.0456187275924
30,4,21,"2","3","neutral",3,58.2591197908574
30,4,22,"2","3","positive",3,41.6954742269378
30,4,23,"2","3","negative",4,39.9787484988664
30,4,24,"2","3","neutral",3,37.8887699045216
30,4,25,"2","3","negative",3,38.7661635450866
30,4,26,"2","3","neutral",4,41.1663090182884
30,4,27,"2","3","positive",5,51.030910875817
30,4,28,"2","3","neutral",3,44.7276737841508
30,4,29,"2","3","positive",3,45.9035108813712
30,4,30,"2","3","positive",3,61.3348916942923
30,5,1,"0.5","2","neutral",6,26.0335652362702
30,5,2,"0.5","2","neutral",6,15.7586653776066
30,5,3,"0.5","2","positive",7,18.2252651719506
30,5,4,"0.5","2","neutral",7,28.708467708432
30,5,5,"0.5","2","positive",7,25.8873011515574
30,5,6,"0.5","2","positive",7,21.4698388510452
30,5,7,"0.5","2","negative",7,20.6186401935457
30,5,8,"0.5","2","neutral",7,29.2898684085262
30,5,9,"0.5","2","positive",6,38.0633010432064
30,5,10,"0.5","2","negative",6,14.3002799243925
30,5,11,"0.5","2","positive",7,22.2998305758401
30,5,12,"0.5","2","neutral",7,20.1431565824858
30,5,13,"0.5","2","neutral",7,26.409511634126
30,5,14,"0.5","2","negative",7,25.9285899023735
30,5,15,"0.5","2","neutral",7,37.5858356218996
30,5,16,"0.5","2","negative",7,19.6208350784925
30,5,17,"0.5","2","negative",7,28.3959516692395
30,5,18,"0.5","2","negative",7,39.9454460799843
30,5,19,"0.5","2","positive",7,50.8469712858411
30,5,20,"0.5","2","positive",7,48.6581890001359
30,5,21,"0.5","2","negative",7,21.5898504465333
30,5,22,"0.5","2","positive",7,29.9840709350837
30,5,23,"0.5","2","negative",7,14.4735018896402
30,5,24,"0.5","2","negative",7,36.2267311454697
30,5,25,"0.5","2","positive",7,39.576007948609
30,5,26,"0.5","2","positive",7,24.8149055971039
30,5,27,"0.5","2","neutral",7,33.216093281172
30,5,28,"0.5","2","negative",7,13.6433546589967
30,5,29,"0.5","2","neutral",6,18.9480289678468
30,5,30,"0.5","2","neutral",7,39.4454302737323
30,6,1,"0.5","3","neutral",6,20.8297090442007
30,6,2,"0.5","3","neutral",7,23.3558514475
30,6,3,"0.5","3","positive",7,23.2974403371707
30,6,4,"0.5","3","positive",7,23.9239398869134
30,6,5,"0.5","3","positive",7,33.9890128347532
30,6,6,"0.5","3","neutral",7,29.5211532303077
30,6,7,"0.5","3","positive",6,30.450783221485
30,6,8,"0.5","3","positive",7,27.6267799635834
30,6,9,"0.5","3","neutral",7,33.6694589179765
30,6,10,"0.5","3","neutral",7,20.9706615805286
30,6,11,"0.5","3","positive",7,30.9613975978423
30,6,12,"0.5","3","positive",7,30.019656306841
30,6,13,"0.5","3","neutral",7,25.6586823212293
30,6,14,"0.5","3","neutral",7,25.38433851611
30,6,15,"0.5","3","neutral",7,22.9884974417556
30,6,16,"0.5","3","positive",7,30.3099306198319
30,6,17,"0.5","3","negative",7,21.6217077851446
30,6,18,"0.5","3","negative",7,30.9242025394275
30,6,19,"0.5","3","neutral",7,25.8174913632677
30,6,20,"0.5","3","positive",7,26.441343906491
30,6,21,"0.5","3","positive",7,26.0552618461823
30,6,22,"0.5","3","neutral",7,28.1332580844307
30,6,23,"0.5","3","negative",7,31.5735538901855
30,6,24,"0.5","3","negative",7,30.5692948438379
30,6,25,"0.5","3","negative",7,16.2368698469497
30,6,26,"0.5","3","negative",7,19.9456027659024
30,6,27,"0.5","3","negative",7,29.922387665843
30,6,28,"0.5","3","negative",7,35.0477692089811
30,6,29,"0.5","3","negative",7,24.8955135591323
30,6,30,"0.5","3","negative",7,25.54557191484
30,7,1,"0.5","4","negative",6,34.505507629304
30,7,2,"0.5","4","neutral",7,28.090792615757
30,7,3,"0.5","4","negative",7,24.1481678802277
30,7,4,"0.5","4","negative",7,34.9066387900456
30,7,5,"0.5","4","neutral",6,29.2554156710095
30,7,6,"0.5","4","positive",7,34.9129085706124
30,7,7,"0.5","4","negative",6,27.0253383152104
30,7,8,"0.5","4","positive",7,18.457349021537
30,7,9,"0.5","4","negative",7,16.8002596067647
30,7,10,"0.5","4","positive",7,19.8455604734867
30,7,11,"0.5","4","positive",7,24.1636159581151
30,7,12,"0.5","4","positive",7,33.2427515359488
30,7,13,"0.5","4","negative",6,26.7200081941774
30,7,14,"0.5","4","positive",7,21.8279281434221
30,7,15,"0.5","4","negative",6,32.3408556959414
30,7,16,"0.5","4","positive",7,20.3895186781805
30,7,17,"0.5","4","negative",6,25.2343910921149
